id_client,sex,marital_status,age,flag_res_phone,area_code_res_phone,payment_day,residence_type,months_in_residence,months_in_the_job,profession_code,flag_other_card,flag_mobile_phone,flag_contact_phone,personal_net_income,quant_add_cards,bad
30665,F,S,19,Y,31,18,P,84,12,24,N,N,N,351,0,0
30666,M,C,22,Y,31,28,P,264,96,39,N,N,N,319,0,0
30672,F,S,21,Y,50,1,P,144,12,712,N,N,N,630,0,0
30683,M,C,31,Y,31,8,P,48,36,58,N,N,N,800,0,0
30687,M,C,33,N,50,18,O,120,156,855,N,N,N,356,0,0
30689,F,O,53,Y,31,18,P,12,300,205,N,N,N,270,0,0
30690,F,C,60,Y,50,23,P,480,0,703,N,N,N,300,0,1
30691,F,O,26,Y,23,8,P,24,60,60,N,N,N,280,0,0
30692,F,S,20,Y,31,20,C,12,12,205,N,N,N,220,0,1
30696,M,S,20,N,50,12,P,24,12,855,N,N,N,201,0,0
30698,F,C,46,Y,31,12,A,48,0,38,N,N,N,1100,0,0
30703,F,S,41,Y,31,1,P,132,12,999,N,N,N,1000,0,0
30716,M,C,35,Y,31,12,O,36,0,30,N,N,N,500,1,1
30718,F,S,33,Y,31,18,P,180,48,130,N,N,N,403,0,0
30724,F,V,37,Y,31,3,P,156,48,725,N,N,N,1810,0,0
30725,F,C,48,Y,31,12,P,240,0,205,N,N,N,350,0,1
30733,M,V,41,Y,50,20,P,120,72,703,N,N,N,180,0,0
30735,F,C,39,Y,50,28,P,156,12,853,N,N,N,614,0,1
30740,F,S,23,Y,31,20,A,36,96,654,N,N,N,279,0,0
30742,F,D,26,Y,31,23,C,192,48,305,N,N,N,700,0,0
30743,F,S,40,N,50,8,P,300,264,130,N,N,N,511,0,0
30759,M,C,36,Y,5,20,P,420,192,264,N,N,N,550,0,0
30766,F,S,20,Y,31,18,P,72,24,950,N,N,N,500,0,1
30767,F,C,47,N,50,23,O,204,12,205,N,N,N,220,0,0
30769,F,S,20,Y,50,12,P,240,36,205,N,N,N,226,0,0
30772,F,S,21,Y,23,3,P,144,36,863,N,N,N,220,0,0
30774,F,C,36,Y,31,12,P,72,72,924,N,N,N,3221,0,0
30775,M,S,23,Y,31,8,P,180,12,707,N,N,N,345,0,0
30777,F,C,40,Y,23,18,P,156,0,26,N,N,N,200,0,0
30783,F,S,28,Y,31,8,P,120,24,992,N,N,N,560,0,0
30786,F,S,43,Y,31,18,P,120,24,205,N,N,N,200,0,0
30791,F,S,33,Y,31,8,P,12,12,999,N,N,N,300,0,1
30796,M,S,53,Y,31,12,P,540,0,13,N,N,N,0,0,0
30798,F,C,35,N,50,8,P,36,120,950,N,N,N,300,0,0
30799,M,O,53,Y,31,1,A,120,12,916,N,N,N,1900,0,0
30800,F,C,61,Y,31,8,P,240,0,720,N,N,N,2175,0,0
30805,F,V,64,Y,50,25,A,180,336,703,N,N,N,400,0,1
30810,M,S,29,N,31,25,P,72,24,39,N,N,N,286,0,0
30813,M,S,35,Y,31,8,P,420,12,305,N,N,N,938,0,0
30814,M,S,27,Y,5,18,A,12,36,100,N,N,N,800,0,0
30816,F,C,48,Y,31,8,P,480,252,713,N,N,N,1587,0,0
30820,M,S,22,N,50,20,P,36,36,855,N,N,N,410,0,0
30829,F,C,32,Y,31,25,P,12,60,305,N,N,N,800,0,0
30834,F,S,32,Y,31,28,C,12,12,35,N,N,N,400,0,0
30842,F,S,20,Y,31,28,P,120,12,999,N,N,N,300,0,1
30846,F,D,28,Y,5,18,A,24,12,921,N,N,N,950,0,1
30848,M,S,28,N,50,3,P,36,84,999,N,N,N,500,0,0
30849,F,C,48,Y,31,18,A,48,324,713,N,N,N,1039,1,0
30857,F,C,31,Y,31,20,P,300,0,703,N,N,N,180,0,0
30865,M,C,41,Y,31,8,A,12,120,514,N,N,N,1700,1,0
30866,F,C,24,N,50,8,P,276,12,654,N,N,N,427,0,0
30874,F,D,47,Y,50,8,P,312,84,999,N,N,N,1000,0,0
30876,F,C,77,Y,31,28,P,312,12,13,N,N,N,1651,1,0
30877,F,S,41,Y,31,3,C,360,72,4,N,N,N,456,0,0
30885,F,V,47,Y,31,18,P,276,96,703,N,N,N,320,0,0
30895,F,S,19,Y,23,18,C,120,12,950,N,N,N,268,0,0
30898,F,S,28,Y,31,8,P,336,24,49,N,N,N,330,0,0
30899,F,S,36,Y,31,23,P,12,60,250,N,N,N,1494,0,0
30900,F,S,35,Y,31,12,O,60,0,205,N,N,N,151,0,0
30902,M,S,23,Y,31,20,P,132,24,999,N,N,N,472,0,0
30903,F,S,21,Y,31,12,C,108,12,40,N,N,N,317,0,0
30907,F,S,19,Y,31,18,P,24,24,999,N,N,N,2000,0,1
30908,F,C,38,Y,31,28,P,72,24,100,N,N,N,600,0,0
30912,F,S,22,Y,31,18,P,264,12,999,N,N,N,200,0,0
30913,F,S,39,Y,31,12,P,12,192,150,N,N,N,800,0,0
30918,M,C,50,Y,31,18,P,24,84,26,N,N,N,201,0,0
30928,M,C,37,Y,31,3,P,12,108,300,N,N,N,500,0,0
30930,F,S,20,N,31,12,A,12,12,39,N,N,N,190,0,0
30932,F,S,19,Y,31,28,P,228,12,999,N,N,N,600,0,0
30933,M,C,42,Y,31,12,P,216,36,68,N,N,N,518,1,1
30938,F,C,47,Y,31,28,P,300,24,205,N,N,N,450,0,0
30940,F,D,33,Y,50,12,A,0,0,950,N,N,N,450,0,0
30943,M,S,23,Y,31,8,P,252,48,514,N,N,N,830,0,0
30945,F,S,18,Y,31,8,P,192,12,992,N,N,N,351,0,0
30948,F,S,24,N,50,12,P,132,12,265,N,N,N,366,0,1
30951,F,S,36,Y,31,25,O,72,12,222,N,N,N,632,0,0
30952,F,S,22,Y,31,18,A,204,0,992,N,N,N,429,0,0
30954,F,O,45,Y,31,12,P,24,252,4,N,N,N,1561,0,0
30957,M,S,63,N,50,12,P,48,240,223,N,N,N,180,0,0
30959,F,C,41,Y,31,1,P,48,144,131,N,N,N,700,0,0
30960,F,S,31,Y,31,8,P,300,48,725,N,N,N,440,0,0
30963,F,D,27,Y,31,18,A,12,84,732,N,N,N,650,0,0
30972,F,C,27,Y,31,8,P,36,0,100,N,N,N,600,0,0
30985,M,D,35,Y,50,20,P,360,192,514,N,N,N,1200,1,0
30994,F,S,32,Y,50,1,A,60,12,853,N,N,N,400,0,0
30996,F,S,28,Y,31,18,P,12,60,950,N,N,N,600,1,0
30998,M,C,31,N,50,8,O,36,24,522,N,N,N,544,1,1
31002,F,V,38,Y,31,8,P,12,0,703,N,N,N,588,2,1
31003,F,C,27,Y,31,18,P,108,0,950,N,N,N,270,0,0
31005,F,C,33,Y,31,8,P,360,48,205,N,N,N,360,0,0
31007,F,S,21,Y,31,28,C,252,24,26,N,N,N,280,0,0
31010,M,C,23,Y,50,20,P,0,36,202,N,N,N,334,1,1
31012,F,S,35,Y,31,18,P,48,12,158,N,N,N,475,0,1
31016,F,S,26,Y,31,12,P,288,24,950,N,N,N,1500,0,0
31017,F,C,41,Y,31,23,P,24,180,305,N,N,N,2600,1,0
31021,F,D,57,Y,31,28,A,12,0,999,N,N,N,255,0,1
31023,F,S,20,Y,31,18,P,240,36,950,N,N,N,400,0,0
31024,F,S,47,Y,31,18,A,60,36,950,N,N,N,1200,0,0
31026,M,S,21,Y,31,25,C,252,36,26,N,N,N,290,0,0
31027,M,C,28,N,5,18,P,72,0,702,N,N,N,400,0,0
31029,M,S,20,N,50,3,P,0,0,18,N,N,N,350,0,1
31030,F,S,22,N,50,28,C,264,0,999,N,N,N,500,0,1
31031,F,S,35,Y,31,18,P,420,144,999,N,N,N,180,0,0
31032,F,C,23,Y,31,12,P,276,12,999,N,N,N,600,0,0
31034,F,S,34,Y,31,23,P,60,60,717,N,N,N,1000,0,1
31038,F,C,42,N,31,8,P,12,24,950,N,N,N,1000,1,0
31039,M,S,30,Y,31,8,P,24,24,864,N,N,N,400,0,0
31042,M,S,30,N,50,8,P,12,36,26,N,N,N,360,0,0
31047,M,S,22,Y,31,23,O,12,12,110,N,N,N,516,2,1
31053,F,S,23,Y,31,3,C,84,60,801,N,N,N,591,0,0
31058,M,S,41,Y,31,28,P,60,12,305,N,N,N,1800,0,0
31066,F,C,50,Y,31,25,P,60,24,950,N,N,N,500,0,0
31067,F,C,34,Y,31,12,P,192,12,30,N,N,N,195,0,0
31069,F,S,22,Y,50,18,O,24,24,205,N,N,N,302,0,0
31070,F,S,26,Y,23,12,A,24,24,24,N,N,N,250,0,0
31072,F,V,40,Y,23,8,C,360,0,703,N,N,N,690,0,0
31073,F,D,52,Y,31,12,A,24,108,19,N,N,N,400,0,0
31078,M,C,38,Y,31,12,P,456,132,38,N,N,N,1247,1,0
31081,F,C,32,Y,31,22,P,84,12,26,N,N,N,283,0,0
31083,M,C,39,Y,31,8,P,144,132,139,N,N,N,895,0,0
31086,F,S,20,Y,31,18,P,180,0,35,N,N,N,810,1,0
31088,F,V,45,Y,31,1,A,132,72,950,N,N,N,600,0,0
31089,F,S,23,Y,31,12,P,276,72,853,N,N,N,410,0,0
31090,M,C,25,Y,31,12,A,12,24,107,N,N,N,1600,1,0
31095,F,S,23,Y,31,28,P,12,0,999,N,N,N,1100,0,0
31099,M,S,30,Y,31,20,A,24,60,999,N,N,N,1200,0,0
31102,F,O,25,Y,31,12,P,36,0,999,N,N,N,0,0,0
31105,F,S,23,Y,50,25,P,276,12,24,N,N,N,220,0,0
31106,F,S,35,Y,50,12,O,60,24,165,N,N,N,360,0,0
31113,F,S,24,Y,31,12,P,72,0,950,N,N,N,350,0,0
31114,M,C,43,N,31,1,P,156,180,66,N,N,N,600,0,0
31123,F,S,43,Y,31,23,P,336,84,801,N,N,N,200,0,0
31125,M,C,37,Y,31,20,P,72,24,265,N,N,N,700,0,0
31132,F,S,19,Y,5,18,C,252,12,653,N,N,N,270,0,0
31135,M,C,38,Y,31,28,P,60,120,351,N,N,N,450,0,0
31137,M,S,22,N,31,12,C,240,0,855,N,N,N,226,0,0
31144,M,C,25,Y,31,20,P,24,48,60,N,N,N,750,0,0
31145,F,C,25,Y,24,18,A,120,0,35,N,N,N,400,0,0
31148,F,S,19,N,31,28,P,96,12,131,N,N,N,280,0,0
31149,M,C,37,Y,50,18,P,360,276,999,N,N,N,642,0,0
31153,M,S,24,N,50,12,P,12,12,266,N,N,N,500,0,0
31155,F,S,21,Y,31,12,P,204,12,40,N,N,N,300,0,0
31157,F,C,34,Y,31,20,P,216,24,713,N,N,N,500,0,1
31168,M,S,37,Y,31,18,P,360,36,952,N,N,N,510,0,0
31170,F,C,20,Y,31,11,P,144,12,950,N,N,N,594,0,0
31173,F,C,28,Y,50,12,P,240,0,801,N,N,N,274,0,0
31179,F,O,39,N,31,12,P,24,60,999,N,N,N,430,0,0
31180,F,C,65,Y,31,18,P,240,120,13,N,N,N,771,0,0
31182,F,S,20,Y,31,8,P,180,12,40,N,N,N,200,0,1
31183,F,O,24,N,50,20,P,192,12,205,N,N,N,200,0,0
31184,F,C,48,Y,31,23,P,36,324,853,N,N,N,1169,1,0
31190,M,S,22,Y,31,8,P,180,12,118,N,N,N,350,0,0
31193,F,S,26,Y,31,12,P,36,0,100,N,N,N,300,0,0
31197,F,S,23,N,50,8,P,48,48,999,N,N,N,400,0,1
31200,M,C,51,Y,50,12,P,288,24,13,N,N,N,740,1,0
31206,F,S,18,Y,31,12,P,12,12,60,N,N,N,225,0,0
31217,F,S,19,Y,31,12,P,72,24,205,N,N,N,250,0,1
31226,F,C,61,Y,31,25,A,60,180,150,N,N,N,1024,0,0
31230,F,C,36,Y,50,20,P,24,60,720,N,N,N,408,0,1
31231,F,S,20,Y,31,18,C,240,24,999,N,N,N,450,0,0
31236,F,S,24,N,50,25,P,84,12,131,N,N,N,209,0,1
31239,M,S,35,N,50,18,A,36,36,717,N,N,N,2000,0,0
31241,M,C,42,Y,31,12,P,384,204,514,N,N,N,1170,1,0
31242,F,C,26,Y,31,12,P,24,0,720,N,N,N,0,0,0
31244,F,C,31,N,50,12,P,48,0,720,N,N,N,0,0,0
31246,M,S,19,N,31,12,C,204,12,807,N,N,N,204,0,0
31247,F,S,34,Y,31,23,A,24,48,60,N,N,N,620,0,0
31258,F,C,32,Y,31,12,P,384,36,60,N,N,N,180,0,0
31259,M,C,71,Y,50,8,P,300,96,13,N,N,N,800,1,0
31265,F,S,19,Y,31,28,P,228,0,950,N,N,N,800,0,0
31276,F,C,34,Y,31,12,P,24,72,999,N,N,N,1300,0,1
31278,F,S,20,N,31,20,P,252,12,205,N,N,N,180,0,0
31279,M,C,35,Y,31,12,P,12,96,953,N,N,N,560,1,0
31284,M,C,42,Y,50,12,P,96,312,514,N,N,N,2377,1,0
31295,F,C,49,Y,31,20,A,24,0,720,N,N,N,0,0,0
31296,F,S,39,Y,31,18,P,144,0,654,N,N,N,321,0,0
31298,F,S,41,Y,31,12,P,36,12,855,N,N,N,170,0,1
31299,F,C,29,Y,31,8,P,120,60,165,N,N,N,600,0,0
31306,M,S,22,Y,31,12,P,12,48,514,N,N,N,578,1,0
31309,M,C,54,Y,31,3,P,12,60,13,N,N,N,925,1,1
31310,F,C,43,Y,31,8,P,120,108,131,N,N,N,450,0,0
31311,M,S,20,Y,31,18,P,420,96,301,N,N,N,329,0,1
31313,F,S,24,Y,31,12,A,240,12,999,N,N,N,285,0,0
31316,F,S,31,N,31,12,P,360,180,950,N,N,N,1000,0,0
31318,F,S,32,N,50,12,P,384,0,205,N,N,N,180,0,0
31320,F,C,51,Y,31,25,P,300,120,131,N,N,N,400,0,0
31323,F,S,30,Y,31,20,P,120,12,863,N,N,N,588,0,1
31327,F,S,39,Y,5,18,P,168,12,26,N,N,N,170,0,0
31339,F,C,37,Y,31,12,P,84,60,113,N,N,N,1500,0,0
31341,M,O,39,N,31,12,P,180,96,222,N,N,N,700,0,0
31348,F,C,67,Y,23,12,P,360,0,13,N,N,N,180,0,0
31352,F,C,24,Y,31,20,C,36,12,51,N,N,N,658,1,0
31353,F,C,39,Y,31,28,P,60,36,123,N,N,N,294,0,0
31360,F,S,19,Y,50,12,C,228,0,29,N,N,N,300,0,0
31361,F,V,70,N,50,25,P,12,24,703,N,N,N,180,0,0
31364,F,C,43,Y,31,18,P,180,84,712,N,N,N,975,0,0
31371,M,C,46,Y,31,8,P,120,72,524,N,N,N,800,0,0
31386,F,S,22,Y,31,18,A,48,24,4,N,N,N,1170,0,1
31387,M,C,28,Y,31,25,A,12,12,950,N,N,N,500,0,0
31390,F,C,51,Y,31,12,P,24,72,123,N,N,N,800,0,0
31394,F,S,38,N,50,20,P,60,12,165,N,N,N,250,0,1
31415,F,C,39,N,50,20,P,288,132,108,N,N,N,901,0,1
31419,F,C,38,Y,31,8,P,360,12,732,N,N,N,350,0,0
31423,F,C,24,Y,31,8,P,24,12,38,N,N,N,800,0,1
31427,F,V,66,Y,31,12,P,60,96,703,N,N,N,180,0,0
31434,M,S,30,N,50,8,P,12,12,39,N,N,N,460,0,0
31442,F,S,54,Y,50,18,P,108,0,999,N,N,N,600,0,0
31450,M,S,21,Y,5,8,P,60,12,39,N,N,N,270,1,1
31455,M,S,26,N,31,12,P,312,0,515,N,N,N,461,0,1
31457,F,S,20,Y,31,1,C,36,12,950,N,N,N,600,0,1
31459,F,S,22,Y,31,12,A,12,36,38,N,N,N,500,0,0
31464,M,C,31,Y,50,8,P,120,120,999,N,N,N,1180,1,0
31468,F,S,26,Y,31,12,C,120,48,205,N,N,N,400,0,0
31474,M,C,23,N,50,20,P,108,72,999,N,N,N,541,1,0
31482,F,C,57,Y,50,12,P,420,12,999,N,N,N,650,0,0
31488,F,S,25,Y,50,18,A,36,48,38,N,N,N,800,0,0
31489,F,S,18,Y,31,8,O,60,60,950,N,N,N,400,0,0
31499,M,S,30,Y,31,18,P,48,48,950,N,N,N,1123,1,0
31500,F,S,42,Y,31,12,A,12,216,266,N,N,N,820,1,0
31501,F,S,20,Y,31,12,O,12,12,24,N,N,N,227,0,0
31503,F,S,25,N,50,18,P,180,0,205,N,N,N,220,0,1
31505,F,C,53,Y,31,25,P,252,0,13,N,N,N,1243,0,0
31509,F,C,46,Y,31,18,P,120,12,24,N,N,N,220,0,0
31511,F,O,28,Y,31,28,A,12,12,26,N,N,N,300,0,0
31514,F,S,43,N,50,18,P,48,0,702,N,N,N,600,1,1
31516,F,S,18,Y,31,18,P,120,12,999,N,N,N,382,0,0
31517,F,D,47,Y,31,28,C,576,36,13,N,N,N,250,0,1
31520,F,O,39,N,50,8,P,252,12,165,N,N,N,200,0,0
31522,F,C,39,Y,31,25,A,240,0,113,N,N,N,1200,0,1
31528,M,S,35,Y,31,12,P,72,72,950,N,N,N,400,0,1
31537,F,C,31,Y,31,8,P,96,24,159,N,N,N,400,0,0
31541,F,S,19,Y,31,20,P,72,36,703,N,N,N,400,0,0
31546,F,C,47,Y,31,12,P,228,0,720,N,N,N,0,0,0
31549,F,S,49,Y,31,20,P,360,240,119,N,N,N,1000,0,0
31553,F,S,21,N,50,8,C,264,0,130,N,N,N,266,0,0
31555,F,V,52,N,31,18,P,540,60,205,N,N,N,250,0,0
31557,M,S,19,Y,31,18,P,228,48,999,N,N,N,658,2,1
31559,F,C,33,Y,31,12,P,120,156,713,N,N,N,733,0,0
31560,F,S,26,Y,31,20,P,12,12,100,N,N,N,277,0,1
31561,F,S,21,Y,31,20,P,120,0,24,N,N,N,126,0,0
31563,F,C,34,N,50,23,P,360,60,950,N,N,N,1000,0,0
31572,F,V,61,Y,31,12,P,312,0,704,N,N,N,3012,1,0
31575,M,O,24,N,50,23,P,288,12,39,N,N,N,489,1,1
31578,M,C,41,Y,31,1,A,36,36,508,N,N,N,594,0,0
31581,F,C,35,Y,31,20,P,84,180,114,N,N,N,1607,2,0
31595,F,C,49,Y,50,12,A,60,96,131,N,N,N,1500,0,0
31602,M,S,30,Y,31,18,C,264,0,950,N,N,N,217,0,0
31607,F,S,22,Y,31,20,A,12,48,100,N,N,N,800,0,0
31608,F,C,36,Y,31,18,P,480,156,24,N,N,N,220,0,1
31610,M,S,20,Y,31,12,P,240,12,950,N,N,N,350,0,1
31615,F,S,18,Y,31,8,A,36,24,999,N,N,N,500,0,1
31624,M,S,22,Y,5,12,O,276,108,60,N,N,N,187,0,0
31639,F,C,32,Y,31,18,P,144,60,950,N,N,N,450,0,0
31645,F,O,37,N,50,8,P,36,48,131,N,N,N,260,0,0
31650,F,S,19,N,31,28,A,12,12,801,N,N,N,290,0,1
31653,F,S,24,Y,31,8,P,36,36,159,N,N,N,756,0,0
31654,F,S,39,Y,31,28,P,240,12,999,N,N,N,1053,0,0
31659,M,S,17,Y,5,8,C,120,0,60,N,N,N,213,0,0
31664,F,C,43,Y,31,12,P,192,0,713,N,N,N,2000,0,0
31670,F,C,54,Y,5,8,P,180,0,13,N,N,N,1121,1,0
31671,F,S,32,Y,50,28,P,192,24,801,N,N,N,500,0,0
31677,M,C,23,Y,50,12,P,276,24,40,N,N,N,684,1,0
31679,M,S,20,Y,31,8,P,12,12,505,N,N,N,700,0,0
31681,F,S,19,Y,31,12,P,240,12,24,N,N,N,460,0,1
31686,F,S,46,N,31,12,O,156,180,30,N,N,N,463,0,0
31696,F,S,39,Y,31,8,P,456,12,205,N,N,N,245,0,0
31697,F,C,23,Y,31,18,P,24,120,720,N,N,N,1058,0,0
31706,M,S,28,N,50,1,A,12,48,863,N,N,N,800,0,1
31707,M,C,34,Y,24,12,P,120,0,999,N,N,N,400,0,0
31716,F,S,29,Y,31,20,P,0,48,950,N,N,N,500,0,0
31721,F,S,25,Y,5,25,A,48,24,60,N,N,N,270,0,0
31722,F,S,23,Y,50,28,C,276,12,712,N,N,N,500,0,0
31726,F,C,26,N,31,18,P,24,84,205,N,N,N,500,0,0
31737,F,S,38,Y,31,18,P,12,132,36,N,N,N,2040,0,0
31738,F,S,36,Y,31,28,A,36,60,999,N,N,N,1500,0,1
31740,F,C,21,Y,31,12,A,72,24,950,N,N,N,280,0,0
31745,F,C,47,Y,31,18,O,96,96,134,N,N,N,360,0,0
31746,F,D,49,Y,31,12,P,588,12,999,N,N,N,184,0,0
31756,F,S,22,Y,31,28,P,72,0,305,N,N,N,3500,1,1
31757,F,C,37,Y,31,18,P,36,192,46,N,N,N,603,0,0
31759,F,C,22,Y,31,18,A,0,12,24,N,N,N,288,0,0
31767,F,S,20,Y,5,12,P,12,12,801,N,N,N,233,0,0
31776,M,C,33,Y,31,12,A,12,120,999,N,N,N,630,1,0
31787,F,S,30,Y,31,18,P,36,36,60,N,N,N,204,0,0
31788,F,O,23,N,31,18,A,36,36,950,N,N,N,439,0,0
31789,F,C,49,Y,23,18,P,324,324,713,N,N,N,950,0,0
31793,M,C,46,Y,5,12,P,240,60,521,N,N,N,360,0,0
31796,F,S,25,Y,50,20,P,12,12,165,N,N,N,425,0,1
31797,F,S,18,Y,31,20,P,12,12,210,N,N,N,929,0,0
31799,M,S,20,Y,31,18,P,240,12,950,N,N,N,500,1,0
31800,F,D,44,N,50,28,P,156,0,950,N,N,N,800,0,0
31818,M,C,28,Y,31,20,P,180,60,999,N,N,N,2000,1,0
31826,M,S,31,Y,31,18,A,60,12,77,N,N,N,600,0,0
31827,F,S,18,Y,31,28,P,24,0,992,N,N,N,200,0,1
31828,F,S,33,Y,31,12,P,96,12,251,N,N,N,400,0,0
31836,F,S,56,Y,31,28,P,492,96,131,N,N,N,400,0,0
31837,F,S,29,Y,31,12,P,348,12,40,N,N,N,258,0,0
31841,F,S,18,Y,31,12,P,204,12,950,N,N,N,232,0,0
31842,F,S,22,Y,31,12,C,12,12,712,N,N,N,1400,2,0
31846,F,S,40,Y,50,12,C,480,60,38,N,N,N,664,0,0
31847,F,S,53,Y,31,12,P,24,72,13,N,N,N,1127,1,0
31851,F,C,33,Y,23,11,P,48,192,712,N,N,N,413,0,0
31867,M,C,33,N,50,12,O,60,24,999,N,N,N,250,0,0
31869,F,S,26,Y,50,12,O,12,12,60,N,N,N,300,0,1
31871,M,C,22,N,31,3,P,48,12,999,N,N,N,371,0,1
31872,F,C,41,N,50,20,P,144,12,950,N,N,N,400,0,0
31876,F,V,63,Y,50,18,P,216,60,703,N,N,N,180,0,0
31884,F,V,45,Y,31,18,O,0,96,703,N,N,N,566,0,0
31885,M,S,20,N,50,1,P,120,12,508,N,N,N,600,0,1
31891,F,S,58,Y,31,28,P,60,192,222,N,N,N,879,1,0
31898,F,C,39,N,50,18,P,204,132,950,N,N,N,500,0,0
31899,F,S,39,Y,31,20,A,24,24,999,N,N,N,650,0,0
31900,F,C,43,Y,31,25,P,216,204,853,N,N,N,1400,0,0
31905,M,S,38,Y,31,18,P,24,12,167,N,N,N,500,1,1
31906,M,C,36,Y,31,8,P,120,84,514,N,N,N,1290,0,0
31909,M,C,65,Y,31,12,A,96,96,804,N,N,N,1200,0,0
31914,F,C,27,Y,31,8,P,132,96,950,N,N,N,850,0,0
31916,F,S,27,N,50,18,P,60,12,44,N,N,N,366,0,0
31919,M,C,43,Y,31,3,A,240,240,999,N,N,N,712,1,1
31921,F,S,19,N,31,12,P,12,12,61,N,N,N,230,0,1
31926,M,S,25,N,31,12,A,12,120,950,N,N,N,600,0,1
31927,F,O,44,Y,31,28,O,36,12,801,N,N,N,267,0,0
31928,F,C,47,Y,31,8,P,120,24,704,N,N,N,642,0,0
31932,F,S,25,Y,31,12,A,12,72,950,N,N,N,700,0,1
31939,M,S,28,Y,24,18,P,24,36,800,N,N,N,360,0,0
31956,F,S,19,Y,31,12,C,228,12,853,N,N,N,587,0,0
31959,M,C,49,Y,31,8,P,72,12,13,N,N,N,1271,0,0
31967,M,S,27,N,50,12,P,36,0,999,N,N,N,340,0,0
31968,M,S,23,Y,31,12,P,60,0,950,N,N,N,300,0,0
31971,F,S,46,N,31,8,A,0,72,855,N,N,N,300,0,0
31974,F,C,31,N,50,8,P,120,12,950,N,N,N,250,0,0
31980,F,D,59,Y,31,18,P,480,0,13,N,N,N,825,1,1
31981,F,C,45,Y,31,8,A,12,84,205,N,N,N,500,0,0
31984,M,C,42,Y,31,12,O,120,12,222,N,N,N,650,1,1
31988,M,C,32,Y,31,18,P,60,132,922,N,N,N,1041,1,0
31989,F,S,23,Y,31,8,P,36,36,165,N,N,N,200,0,0
31991,M,D,41,Y,31,20,P,24,48,305,N,N,N,1500,0,0
31993,M,C,41,Y,5,12,P,12,12,38,N,N,N,500,0,0
31996,F,C,30,Y,31,18,P,72,0,159,N,N,N,270,0,0
31998,M,C,33,Y,31,18,P,120,48,864,N,N,N,1061,0,0
31999,M,O,32,Y,31,12,P,360,24,6,N,N,N,800,0,0
32007,F,C,23,Y,31,12,P,252,12,992,N,N,N,600,0,0
32009,F,C,39,Y,50,28,P,240,60,999,N,N,N,600,0,0
32014,F,S,37,Y,31,8,P,432,12,205,N,N,N,200,0,0
32020,F,S,33,Y,31,12,A,24,12,35,N,N,N,600,0,0
32021,F,S,19,Y,31,20,C,72,12,654,N,N,N,225,0,0
32023,F,C,35,Y,50,12,P,120,24,38,N,N,N,610,0,0
32027,F,S,24,N,31,8,P,12,12,39,N,N,N,250,0,1
32029,F,S,23,Y,5,12,A,36,12,60,N,N,N,240,0,0
32033,M,S,24,Y,31,28,P,168,36,26,N,N,N,240,0,0
32034,M,S,25,N,31,8,P,120,12,707,N,N,N,350,0,0
32042,F,D,42,Y,31,12,C,24,0,801,N,N,N,400,0,0
32050,M,S,19,Y,31,12,C,228,12,514,N,N,N,375,0,0
32054,F,V,76,Y,31,8,A,120,240,704,N,N,N,5665,0,0
32061,F,C,29,Y,31,12,P,12,12,263,N,N,N,1549,1,0
32064,F,S,40,Y,31,23,A,72,0,950,N,N,N,270,0,0
32065,F,S,19,Y,5,18,P,228,0,35,N,N,N,321,0,0
32067,F,S,27,N,31,12,A,12,12,205,N,N,N,510,0,0
32068,F,V,53,Y,31,12,O,36,420,38,N,N,N,700,2,0
32076,F,S,24,N,50,28,C,264,36,950,N,N,N,800,0,1
32080,M,C,37,Y,31,8,P,72,24,140,N,N,N,800,1,0
32081,F,D,37,Y,31,20,P,60,36,30,N,N,N,255,0,1
32086,F,S,39,Y,31,12,A,24,12,215,N,N,N,600,0,0
32093,F,C,45,Y,5,1,A,12,120,713,N,N,N,580,0,0
32095,F,C,24,N,50,3,O,120,24,264,N,N,N,277,0,0
32100,F,S,59,Y,31,8,A,12,132,713,N,N,N,1027,0,0
32103,M,S,24,Y,31,8,P,264,24,26,N,N,N,250,0,0
32113,F,S,23,Y,50,28,A,0,0,305,N,N,N,900,0,1
32116,F,S,35,Y,31,20,P,24,12,732,N,N,N,2300,0,1
32117,F,C,44,Y,31,25,A,168,120,950,N,N,N,800,0,0
32122,F,S,71,Y,31,20,A,60,36,13,N,N,N,180,0,1
32124,F,S,19,Y,31,12,P,216,12,26,N,N,N,350,0,0
32126,M,S,33,Y,31,12,C,396,144,79,N,N,N,315,0,0
32136,F,C,50,Y,31,8,P,156,0,720,N,N,N,4256,2,0
32144,F,C,48,Y,31,25,P,228,0,717,N,N,N,1000,0,0
32146,M,S,24,Y,31,12,P,120,72,514,N,N,N,961,1,0
32154,F,S,37,Y,31,12,P,240,0,950,N,N,N,400,0,0
32171,M,S,32,Y,31,18,C,240,36,526,N,N,N,437,0,0
32173,F,S,36,N,50,3,P,12,60,205,N,N,N,258,0,0
32174,F,C,43,Y,31,28,P,120,168,307,N,N,N,430,0,0
32175,F,C,30,Y,50,28,P,60,24,999,N,N,N,800,0,0
32177,M,V,73,Y,50,18,P,12,84,13,N,N,N,1260,0,0
32180,F,S,52,Y,31,25,P,120,144,262,N,N,N,2160,0,0
32181,M,S,26,Y,31,20,P,12,0,999,N,N,N,0,0,1
32182,F,S,32,N,50,8,A,216,24,205,N,N,N,275,0,1
32190,F,C,32,Y,31,12,P,72,36,159,N,N,N,600,0,0
